TaskID,Input1,Output1_1,Noise1_1,LST
269,2.5109155,-0.37412846,0.19744445,1
269,2.549297,-0.37237087,0.20974812,1
269,2.587222,-0.36665824,0.24607322,1
269,2.6246142,-0.35977423,0.28430244,1
269,2.6614115,-0.35083944,0.37599403,1
269,2.6976416,-0.3539152,0.4298958,1
269,2.7339919,-0.36870906,0.53315866,1
269,2.7700505,-0.38906866,0.6500434,1
269,2.8044083,-0.38906866,0.7433462,1
270,-1.239566,-1.3899127,0.10824292,1
270,-1.1667901,-1.3440671,0.1252337,1
270,-1.0960261,-1.2778616,0.16067995,1
270,-1.0279679,-1.1823617,0.1682965,1
270,-0.96345633,-1.044678,0.18704495,1
270,-0.90199304,-0.9692449,0.22014764,1
270,-0.842207,-0.9173936,0.25530097,1
270,-0.7839169,-0.8469406,0.2614528,1
270,-0.7275334,-0.7515873,0.29104018,1
270,-0.67346495,-0.6300153,0.32311755,1
270,-0.6210578,-0.59105366,0.33073413,1
270,-0.56950384,-0.54096025,0.34230545,1
270,-0.51901054,-0.47578016,0.30524796,1
270,-0.46980602,-0.39390206,0.24504791,1
270,-0.42189333,-0.3219844,0.23084012,1
270,-0.37498912,-0.26881495,0.22556712,1
270,-0.329008,-0.20129126,0.23362309,1
270,-0.28414583,-0.11531218,0.1940756,1
270,-0.24025397,-0.064779334,0.16185173,1
270,-0.19705181,-0.013953475,0.19261087,1
270,-0.15407972,-0.034313098,0.20154569,1
270,-0.11082989,-0.05877392,0.25325036,1
270,-0.06722627,-0.08997234,0.26789758,1
270,-0.023097225,-0.1390406,0.31696573,1
270,0.021838026,-0.20817548,0.35856384,1
270,0.06797296,-0.30616537,0.3714534,1
270,0.11576163,-0.4237825,0.38522175,1
270,0.16572593,-0.56732523,0.40177312,1
270,0.21911661,-0.7904023,0.3818529,1
270,0.27586406,-0.8835586,0.42052156,1
270,0.3344277,-0.94639504,0.5060613,1
270,0.3947497,-1.0268084,0.6497505,1
270,0.45746553,-1.1280206,0.6958892,1
270,0.5218249,-1.14091,0.9223352,1
270,0.7184676,-1.223081,1.0983946,1
270,0.78611976,-1.2731746,0.7086323,1
270,0.85548645,-1.3292732,0.39679307,1
270,2.1083891,1.0406461,0.08641858,1
270,2.137074,1.0049068,0.083049715,1
270,2.165967,0.9659452,0.09139862,1
270,2.1938908,0.9211247,0.09549984,1
270,2.2220614,0.8700061,0.09755045,1
270,2.2505136,0.81712985,0.104288176,1
270,2.2792556,0.7649853,0.11659183,1
270,2.3056304,0.7649853,0.13900207,1
270,2.3302665,0.7649853,0.14163858,1
270,2.3550913,0.7649853,0.16917534,1
270,2.3798814,0.7649853,0.17708483,1
270,2.4057739,0.7649853,0.19231795,1
270,2.4316924,0.7649853,0.24636616,1
270,2.4569607,0.7649853,0.2793224,1
270,2.4820387,0.7649853,0.2908937,1
271,-1.7295022,-0.4324243,0.3067127,1
271,-1.6799004,-0.45073333,0.35387674,1
271,-1.6299622,-0.47343656,0.37189278,1
271,-1.5795957,-0.5017056,0.41685975,1
271,-1.5286818,-0.53685904,0.43428993,1
271,-1.4771053,-0.57611346,0.18133253,1
271,-1.4248817,-0.6073121,0.19378266,1
271,-1.372,-0.6464201,0.19993448,1
271,-1.3182627,-0.6956348,0.19978802,1
271,-1.2634048,-0.75759244,0.17547363,1
271,-1.2073771,-0.8060747,0.14383565,1
271,-1.1503606,-0.84767294,0.1788425,1
271,-1.0922719,-0.9008422,0.19700505,1
271,-1.0329065,-0.95532984,0.18894908,1
271,-0.97274375,-0.96455765,0.1745948,1
271,-0.9128862,-0.93028325,0.15291692,1
271,-0.85394657,-0.891468,0.15482107,1
271,-0.7961046,-0.83917755,0.14940159,1
271,-0.73964906,-0.77092147,0.12874903,1
271,-0.68534034,-0.6364601,0.12596606,1
271,-0.6333053,-0.54623324,0.11644536,1
271,-0.58274364,-0.47988138,0.12743077,1
271,-0.5334115,-0.40708467,0.12303661,1
271,-0.4853002,-0.3351668,0.13841619,1
271,-0.43859473,-0.2288281,0.14178506,1
271,-0.39332786,-0.1446066,0.15701815,1
271,-0.34914404,-0.07752234,0.16668531,1
271,-0.30599165,0.008163963,0.18323667,1
271,-0.26382977,0.074369214,0.17811014,1
271,-0.22237925,0.12094748,0.1682965,1
271,-0.1815525,0.17733935,0.18426198,1
271,-0.14132255,0.22157378,0.21018755,1
271,-0.10153504,0.25321183,0.25119975,1
271,-0.06212714,0.28821865,0.25544745,1
271,-0.022976788,0.29744646,0.28532776,1
271,0.016042091,0.31033587,0.3178446,1
271,0.055219676,0.2639042,0.3631045,1
271,0.09508115,0.18290514,0.3972325,1
271,0.13567863,0.1331047,0.4750092,1
271,0.17712142,0.03716539,0.49961653,1
271,0.21986577,-0.07781535,0.53257275,1
271,0.26432773,-0.22165088,0.69061625,1
271,0.3105365,-0.320666,0.54429054,1
271,0.35825297,-0.4173377,0.65634173,1
271,0.40792993,-0.5575116,0.86726165,1
271,0.46045852,-0.72946984,0.97726226,1
271,0.5169187,-0.93540967,1.1587412,1
272,-1.0415418,-2.3854842,0.21970823,1
272,-0.9005023,-2.2379866,0.13548674,1
272,-0.77711004,-2.1011817,0.14749746,1
272,-0.66829216,-1.9243897,0.12977433,1
272,-0.5737249,-1.702338,0.13182494,1
272,-0.4917298,-1.4634418,0.14002739,1
272,-0.42086235,-1.1494055,0.112051204,1
272,-0.3587596,-0.9105094,0.10736409,1
272,-0.30304042,-0.6210805,0.13197142,1
272,-0.25307375,-0.32462078,0.10296993,1
272,-0.20727506,-0.11326158,0.10487406,1
272,-0.16424336,0.07056102,0.11820302,1
272,-0.12303687,0.17250574,0.12567312,1
272,-0.082896836,0.2507218,0.13138554,1
272,-0.043159787,0.238711,0.14134562,1
272,-0.002813743,0.1383777,0.13988091,1
272,0.038776945,0.025154786,0.13636558,1
272,0.08190011,-0.10710978,0.11908186,1
272,0.12686037,-0.24655111,0.1173242,1
272,0.17423795,-0.4319849,0.116738304,1
272,0.22387521,-0.52089363,0.16507412,1
272,0.27492416,-0.5917861,0.19788389,1
272,0.32678977,-0.6087769,0.24914914,1
272,0.3781364,-0.533783,0.29455552,1
272,0.4285752,-0.5141558,0.35021493,1
272,0.47886008,-0.52104,0.36896336,1
272,0.5291114,-0.51313037,0.41539505,1
272,0.5795099,-0.5419854,0.45889726,1
272,0.63022465,-0.55062747,0.44732597,1
272,0.6811934,-0.5734771,0.44044176,1
272,0.73192424,-0.53026783,0.47002915,1
272,0.7816795,-0.46830994,0.47164035,1
272,0.83016366,-0.38599268,0.52466327,1
272,0.8767873,-0.2387881,0.55381125,1
272,0.9215353,-0.1429954,0.5650896,1
272,0.9644202,0.03628659,0.67845905,1
272,1.0063397,-0.007948063,0.8063292,1
272,1.0489489,-0.07635053,0.9311235,1
272,1.0924444,-0.1456318,0.9432807,1
272,1.1372228,-0.26471373,0.65678114,1
272,1.1838248,-0.44150552,0.5948234,1
272,1.2335863,-0.64334434,0.5000559,1
272,1.2871573,-0.83873814,0.34347722,1
272,1.3451476,-1.0385262,0.3266329,1
272,1.4086869,-1.2564765,0.3698422,1
272,1.4791279,-1.4843873,0.38053465,1
272,1.5545439,-1.5161718,0.5557153,1
272,1.6293805,-1.4581687,1.0636809,1
272,1.8550056,-1.4764779,0.24958856,1
272,2.157169,-0.3348738,0.48775226,1
272,2.1978922,-0.17858803,0.37804464,1
272,2.2371826,-0.17390104,0.27771118,1
272,2.2764094,-0.19001284,0.21062696,1
272,2.3157492,-0.21081187,0.11878891,1
272,2.3536625,-0.23556569,0.080120265,1
272,2.3917072,-0.26456735,0.09183804,1
272,2.4298704,-0.28888154,0.09769693,1
272,2.4681199,-0.31539297,0.10502054,1
272,2.506484,-0.34541982,0.122743666,1
272,2.5421858,-0.34541982,0.12552664,1
272,2.5778525,-0.34541982,0.14486097,1
272,2.6133993,-0.34541982,0.15804346,1
272,2.6488128,-0.34541982,0.17444834,1
272,2.6839972,-0.34541982,0.2009598,1
272,2.718827,-0.34541982,0.24050727,1
272,2.753052,-0.34541982,0.31388983,1
272,2.7877297,-0.34541982,0.40221253,1
273,-1.1128119,-1.3844934,0.06591247,1
273,-1.0410453,-1.2932413,0.050532896,1
273,-0.97250336,-1.1980343,0.046871092,1
273,-0.90701723,-1.0997515,0.044234592,1
273,-0.8442574,-1.0106963,0.044381063,1
273,-0.7840856,-0.9042112,0.04555284,1
273,-0.72636503,-0.8117873,0.04569931,1
273,-0.6706805,-0.7253686,0.056098834,1
273,-0.61685044,-0.6367529,0.06342244,1
273,-0.56469816,-0.5572187,0.07528669,1
273,-0.5139749,-0.48486137,0.0783626,1
273,-0.46455246,-0.41089287,0.088322714,1
273,-0.41633293,-0.34307644,0.10018696,1
273,-0.36916178,-0.28185096,0.11996069,1
273,-0.32281303,-0.23864171,0.12743077,1
273,-0.27705413,-0.20495307,0.14178506,1
273,-0.23175064,-0.17844164,0.17371598,1
273,-0.18678957,-0.15940022,0.18162547,1
273,-0.14214426,-0.13552518,0.20286395,1
273,-0.0978902,-0.10476617,0.27097347,1
273,-0.054126695,-0.06521873,0.28108007,1
273,-0.011004352,-0.009559266,0.33058766,1
273,0.031387847,0.04624659,0.35329086,1
273,0.07299215,0.11582086,0.3978184,1
273,0.11372674,0.19008236,0.46285203,1
273,0.15385891,0.21615438,0.49595472,1
273,0.19378072,0.22435679,0.61650133,1
273,0.23365042,0.2228922,0.5763679,1
273,0.27396217,0.14203951,0.8271283,1
273,0.3152135,0.060308013,0.92204225,1
273,0.35761064,-0.04647031,1.0437607,1
273,0.5412897,-0.4188025,0.86242807,1
273,0.590125,-0.46669874,0.8873283,1
273,0.6396099,-0.49819037,0.74349266,1
273,0.6895812,-0.52602,0.72445124,1
273,0.74001145,-0.55355686,0.79461145,1
273,0.79149014,-0.64495534,0.9213099,1
273,0.8449679,-0.7594966,0.9655444,1
273,0.9008524,-0.8744774,1.0950259,1
273,0.9608059,-1.1031204,0.90578383,1
273,1.0285246,-1.4115908,0.52041554,1
274,-0.8427875,-1.3833215,0.19085321,1
274,-0.772227,-1.2235204,0.25178564,1
274,-0.70791614,-0.9830131,0.32590055,1
274,-0.65115964,-0.6206411,0.40016192,1
274,-0.6029181,-0.075325124,0.32165283,1
274,-0.56268656,0.5603637,0.26643285,1
274,-0.52925754,1.3833908,0.43106756,1
274,-0.49916732,1.4321663,0.41934976,1
274,-0.46941718,1.4889976,0.44000238,1
274,-0.44005302,1.5553495,0.391813,1
274,-0.4109941,1.5868409,0.42125392,1
274,-0.38201767,1.5790778,0.43927,1
274,-0.35286826,1.5244435,0.40309137,1
274,-0.32337734,1.4626323,0.36559448,1
274,-0.29348958,1.3927653,0.39166653,1
274,-0.26308554,1.2974117,0.3976719,1
274,-0.23196793,1.1748146,0.4298958,1
274,-0.19988808,1.0198473,0.44542181,1
274,-0.16657946,0.84466624,0.4952224,1
274,-0.13176769,0.64839363,0.4618267,1
274,-0.094557725,0.31765947,0.41964272,1
274,-0.053859524,-0.008973252,0.27346352,1
274,-0.009713459,-0.23205051,0.26321045,1
274,0.03796933,-0.4879374,0.20916224,1
274,0.0904822,-0.7810281,0.1936362,1
274,0.14976837,-1.1060498,0.17034712,1
274,0.21850891,-1.4404458,0.18689847,1
274,0.29350802,-1.45231,0.27961534,1
274,0.3687932,-1.4555324,0.42052156,1
274,0.44420162,-1.45978,0.55425066,1
274,1.0390168,-1.3538806,0.8113093,1
274,1.1090173,-1.2900188,0.5035713,1
274,1.177067,-1.2432941,0.6252896,1
274,1.2432648,-1.176796,0.6996975,1
274,1.307016,-1.0824678,0.7719083,1
274,1.3672591,-0.95576924,0.70716757,1
274,1.4250584,-0.9018676,0.7301637,1
274,2.2193537,1.1149075,0.22864303,1
274,2.2455397,1.1406868,0.2673117,1
274,2.2706265,1.1406868,0.25749806,1
274,2.2939744,1.1406868,0.2819589,1
274,2.317077,1.1406868,0.2635034,1
274,2.3399189,1.1406868,0.25017443,1
274,2.3624978,1.1406868,0.28532776,1
274,2.3847759,1.1406868,0.32780468,1
274,2.4064035,1.1406868,0.34992197,1
274,2.427649,1.1406868,0.3834641,1
275,-1.2531885,-1.0956502,0.19729799,0
275,-1.1889193,-1.1245053,0.1784031,0
275,-1.1237546,-1.1586332,0.13973443,0
275,-1.0575016,-1.1983273,0.12904197,0
275,-0.9898438,-1.2501783,0.10736409,0
275,-0.9204409,-1.3061309,0.0941816,0
275,-0.84937274,-1.3474358,0.08480738,0
275,-0.777131,-1.3720434,0.09711104,0
275,-0.704284,-1.3808315,0.09989401,0
275,-0.63184434,-1.348754,0.101212256,0
275,-0.5609315,-1.2958776,0.09740399,0
275,-0.49302304,-1.1658105,0.122890145,0
275,-0.42895553,-1.046875,0.13314319,0
275,-0.36873466,-0.879018,0.14383565,0
275,-0.31274587,-0.6893366,0.15526049,0
275,-0.26071513,-0.49379617,0.17181183,0
275,-0.2122115,-0.29327577,0.18719141,0
275,-0.16668862,-0.113554366,0.20842987,0
275,-0.12356651,0.051373206,0.19993448,0
275,-0.08246344,0.20765896,0.20315687,0
275,-0.04317857,0.36951074,0.24753794,0
275,-0.0055065784,0.5140789,0.25281096,0
275,0.030779906,0.65483844,0.2677511,0
275,0.06617179,0.7055177,0.28957546,0
275,0.10126692,0.7189933,0.30114675,0
275,0.13666151,0.63213545,0.3261935,0
275,0.1728717,0.53546375,0.36281154,0
275,0.21054545,0.3246903,0.35841736,0
275,0.2508827,0.03643298,0.40675318,0
275,0.29513356,-0.29854876,0.41100085,0
275,0.34516373,-0.702812,0.3781911,0
275,0.4001153,-0.81442374,0.4335576,0
275,0.45760122,-0.9320408,0.46753913,0
275,0.51792264,-1.0480467,0.5548365,0
275,0.5807522,-1.1211364,0.35226554,0
275,0.6454137,-1.1788465,0.21765763,0
275,0.7113006,-1.2043325,0.24197201,0
275,0.7762767,-1.115424,0.28313068,0
275,0.83909273,-1.0615221,0.3187234,0
275,0.9013869,-1.0853972,0.37277165,0
275,0.9644528,-1.1187929,0.35021493,0
275,1.027984,-1.1196716,0.35827088,0
275,1.0923364,-1.1804577,0.36808452,0
275,1.1598585,-1.328541,0.41451618,0
275,1.232836,-1.4936152,0.37423635,0
275,1.3138397,-1.7247481,0.41729918,0
275,1.4073125,-1.9551489,0.3830247,0
275,1.5113449,-2.0297031,0.23948199,0
275,1.6183505,-2.027799,0.24431556,0
275,1.7208601,-1.9069594,0.17913544,0
275,1.8068537,-1.4813114,0.42154688,0
275,1.8755202,-1.1552645,0.6772873,0
275,2.034928,-0.17185044,0.9426948,0
275,2.0767586,-0.23117149,0.55937713,0
275,2.1165168,0.124316275,0.5598166,0
275,2.1536775,0.13954951,0.52100146,0
275,2.1907828,0.10820447,0.4140768,0
275,2.228264,0.054888617,0.36002856,0
275,2.2652135,-0.016004076,0.22117296,0
275,2.2951,-0.016004076,0.14661863,0
275,2.3258655,-0.016004076,0.12772372,0
275,2.3589458,-0.016004076,0.1535028,0
275,2.3936722,-0.016004076,0.16346292,0
275,2.4284613,-0.016004076,0.16741768,0
275,2.4624934,-0.016004076,0.16053349,0
275,2.4974213,-0.016004076,0.14676511,0
275,2.536432,-0.016004076,0.16434176,0
276,-1.6827582,-1.8239098,0.069427796,0
276,-1.5874655,-1.8428047,0.05697767,0
276,-1.4914291,-1.8470525,0.05170467,0
276,-1.3953838,-1.8433906,0.04599226,0
276,-1.300332,-1.8148286,0.04555284,0
276,-1.2074358,-1.773377,0.044381063,0
276,-1.1171635,-1.72592,0.047310505,0
276,-1.0300809,-1.6564921,0.046724617,0
276,-0.94698,-1.5678766,0.046871092,0
276,-0.86797404,-1.4797002,0.04350223,0
276,-0.7933137,-1.3554919,0.0462852,0
276,-0.72332734,-1.2252781,0.044674005,0
276,-0.6577913,-1.0786594,0.049507592,0
276,-0.59667253,-0.9105094,0.05434117,0
276,-0.5398357,-0.7277122,0.05639178,0
276,-0.48686537,-0.54652625,0.06635189,0
276,-0.43721038,-0.37105244,0.072357245,0
276,-0.39046112,-0.19177066,0.08246382,0
276,-0.34612665,-0.04354069,0.083049715,0
276,-0.30368978,0.092531845,0.09711104,0
276,-0.26267365,0.18422334,0.10531348,0
276,-0.22272554,0.27591506,0.114394754,0
276,-0.18372321,0.35413113,0.12406192,0
276,-0.14542742,0.40715396,0.12479428,0
276,-0.10768371,0.46032342,0.1573111,0
276,-0.070424214,0.5020681,0.1798678,0
276,-0.033571932,0.5420547,0.18045369,0
276,0.002900139,0.5799914,0.20447513,0
276,0.039014064,0.61690223,0.23186542,0
276,0.07483324,0.64165604,0.24167906,0
276,0.11045719,0.6574748,0.26804402,0
276,0.14590225,0.67959225,0.323557,0
276,0.18135306,0.65220207,0.32897645,0
276,0.21714523,0.600058,0.35812443,0
276,0.25362307,0.4998711,0.4449824,0
276,0.29131103,0.34739354,0.49053526,0
276,0.3307129,0.17001574,0.5690443,0
276,0.37232557,-0.037681893,0.54971,0
276,0.41668668,-0.2546071,0.68739384,0
276,0.4642481,-0.47079995,0.70204103,0
276,0.5155413,-0.6903618,0.82053703,0
276,0.5713596,-0.920323,0.8688728,0
276,0.6327867,-1.1549715,0.8262494,0
277,-1.2426955,-1.3626689,0.3887371,0
277,-1.1700315,-1.3699925,0.4608014,0
277,-1.097074,-1.3799527,0.44937658,0
277,-1.0237018,-1.3937211,0.39254537,0
277,-0.94979733,-1.4093935,0.30788448,0
277,-0.8755976,-1.4093935,0.34362367,0
277,-0.80142593,-1.4092472,0.32414287,0
277,-0.72729397,-1.4086614,0.24665911,0
277,-0.65337706,-1.3987012,0.11615242,0
277,-0.5812142,-1.3100854,0.12655194,0
277,-0.5123865,-1.2072622,0.14969455,0
277,-0.44746947,-1.0578604,0.1636094,0
277,-0.38748938,-0.8409352,0.15994759,0
277,-0.33237612,-0.64246535,0.14940159,0
277,-0.2806855,-0.5058068,0.17078653,0
277,-0.2318159,-0.3228632,0.20169216,0
277,-0.18627107,-0.07766873,0.22131942,0
277,-0.14438856,0.22611438,0.25544745,0
277,-0.10493723,0.32410428,0.25910926,0
277,-0.0665972,0.4335192,0.26291752,0
277,-0.029484551,0.56841993,0.24343674,0
277,0.0062289718,0.73276174,0.20286395,0
277,0.040835544,0.8165438,0.2204406,0
277,0.074889466,0.8619503,0.2324513,0
277,0.108532764,0.9159985,0.23684548,0
277,0.14170183,0.9802996,0.25207856,0
277,0.1745442,0.996851,0.23215838,0
277,0.20752087,0.94060576,0.281373,0
277,0.24095523,0.8760115,0.28313068,0
277,0.27493003,0.8020428,0.278883,0
277,0.30954716,0.7169425,0.2961667,0
277,0.34488824,0.62935245,0.3146222,0
277,0.38102457,0.5363425,0.32326403,0
277,0.4180885,0.4291248,0.35431615,0
277,0.45628828,0.30550247,0.3213599,0
277,0.49575484,0.18788514,0.36163977,0
277,0.53642064,0.08579425,0.3598821,0
277,0.57840145,-0.033727083,0.4134909,0
277,0.62204343,-0.17390104,0.48789877,0
277,0.6678099,-0.337071,0.5453158,0
277,0.7162911,-0.5216258,0.57841855,0
277,0.7683571,-0.7375258,0.61415774,0
277,0.82536256,-0.9918015,0.7323608,0
278,-1.9252516,-0.5251412,0.24753794,0
278,-1.8745015,-0.48266438,0.19202499,0
278,-1.8244476,-0.44868273,0.15262398,0
278,-1.7751158,-0.39990747,0.12757725,0
278,-1.7266343,-0.3483492,0.118056566,0
278,-1.6790057,-0.29576576,0.114834175,0
278,-1.6320386,-0.26661795,0.14998749,0
278,-1.5854868,-0.2436217,0.14852276,0
278,-1.5392567,-0.2258987,0.16448823,0
278,-1.4931778,-0.2258987,0.14398213,0
278,-1.4472262,-0.21007968,0.1640488,0
278,-1.4014089,-0.21022607,0.1778172,0
278,-1.355231,-0.26266313,0.21004108,0
278,-1.3083351,-0.30704418,0.22996128,0
278,-1.2607697,-0.35054642,0.2793224,0
278,-1.2123071,-0.4211459,0.30524796,0
278,-1.1625483,-0.50653917,0.34113365,0
278,-1.1107441,-0.65081435,0.36339742,0
278,-1.054641,-0.92999023,0.42052156,0
278,-0.99024826,-1.30408,0.33439595,0
278,-0.9125634,-1.689302,0.46255907,0
278,-0.81527704,-2.0475729,0.5098696,0
278,-0.6922487,-2.3113692,0.41568798,0
278,-0.41537812,-2.2223141,0.29030782,0
278,-0.30196092,-1.8745891,0.21751116,0
278,-0.21753378,-1.328541,0.24446204,0
278,-0.15406916,-0.78322506,0.23699196,0
278,-0.10112078,-0.48588678,0.31564748,0
278,-0.051124897,-0.49101317,0.35124022,0
278,-0.00089812046,-0.5145952,0.46138728,0
278,0.04997217,-0.56542104,0.55732656,0
278,0.10214016,-0.65652674,0.6254361,0
278,0.15629409,-0.7675527,0.8162893,0
278,0.21300726,-0.8955692,1.136038,0
279,-1.9291589,0.4059824,0.38273174,0
279,-1.8910434,0.46383864,0.33761832,0
279,-1.8528426,0.38283977,0.44249237,0
279,-1.8136019,0.26156083,0.4549425,0
279,-1.7729805,0.1314935,0.43370405,0
279,-1.7308836,0.01153276,0.43970942,0
279,-1.6874713,-0.07693633,0.3956213,0
279,-1.64146,-0.36343604,0.30964214,0
279,-1.5911189,-0.6161005,0.25749806,0
279,-1.5360385,-0.8558754,0.21838999,0
279,-1.4756343,-1.0770482,0.19275735,0
279,-1.4089167,-1.3064237,0.18338315,0
279,-1.3352436,-1.4846803,0.2161929,0
279,-1.2550076,-1.6258795,0.28327715,0
279,-1.1694738,-1.7057067,0.2009598,0
279,-1.0785862,-1.825521,0.15980113,0
279,-0.9833127,-1.8476384,0.12010717,0
279,-0.8894986,-1.7713263,0.11322298,0
279,-0.801447,-1.644042,0.11102589,0
279,-0.72065437,-1.4769173,0.10194462,0
279,-0.6478994,-1.2484208,0.111904725,0
279,-0.582556,-1.0373544,0.11117237,0
279,-0.52374893,-0.75832486,0.13416849,0
279,-0.47111294,-0.47153234,0.14515391,0
279,-0.4221906,-0.36519364,0.16038701,0
279,-0.37591347,-0.13098459,0.17400892,0
279,-0.33309844,0.13237229,0.1936362,0
279,-0.29329708,0.36760652,0.22498123,0
279,-0.2559195,0.59288055,0.2761,0
279,-0.22066201,0.8231348,0.26936227,0
279,-0.18733893,1.0588089,0.34069425,0
279,-0.1556737,1.2654809,0.3877118,0
279,-0.12529643,1.434656,0.378777,0
279,-0.09589205,1.5705822,0.39122713,0
279,-0.06729588,1.7047508,0.39635363,0
279,-0.03923851,1.7552838,0.41422325,0
279,-0.011188649,1.7018216,0.40353078,0
279,0.017364914,1.572633,0.4222792,0
279,0.047039278,1.3231909,0.41656682,0
279,0.07875111,0.95701057,0.4471795,0
279,0.113541044,0.5306299,0.4514272,0
279,0.15263987,0.058257412,0.48833817,0
279,0.1980598,-0.47607294,0.52539563,0
280,-1.9578339,1.0825373,0.26584697,0
280,-1.9259528,1.2643093,0.30378324,0
280,-1.8950857,1.3721126,0.43575466,0
280,-1.8647125,1.4100488,0.5817874,0
280,-1.8344367,1.398038,0.69193447,0
280,-1.8039377,1.3368127,0.610203,0
280,-1.7734648,1.4062405,0.74979097,0
280,-1.7432706,1.4188373,0.81292045,0
280,-1.7121733,1.1260395,0.7418815,0
280,-1.6788565,0.80233604,0.69632864,0
280,-1.6427736,0.46442464,0.6939851,0
280,-1.6030811,0.07949583,0.9043191,0
280,-1.5583997,-0.34146523,0.8739993,0
280,-1.5062618,-0.83331853,0.8701911,0
280,-1.4440777,-1.2353848,1.0522559,0
280,-1.1343974,-2.4433405,0.6522405,0
280,-0.63439584,-2.346962,0.4276987,0
280,-0.50497735,-2.0704224,0.3067127,0
280,-0.40437886,-1.7074645,0.38375705,0
280,-0.32434097,-1.3569565,0.4244763,0
280,-0.25757587,-1.007767,0.48526227,0
280,-0.19929165,-0.75378424,0.4011872,0
280,-0.14665611,-0.48500776,0.34626016,0
280,-0.1004208,0.019881781,0.52729976,0
280,-0.05972084,0.32351848,0.45435664,0
280,-0.021782268,0.5173013,0.45713958,0
280,0.01461726,0.6337464,0.4719333,0
280,0.050132047,0.7075685,0.40162665,0
280,0.0850126,0.7765568,0.39913663,0
280,0.1192946,0.8473031,0.3982578,0
280,0.15309626,0.8906587,0.43648702,0
280,0.18662193,0.9132155,0.40309137,0
280,0.22006005,0.90940714,0.44688654,0
280,0.2536158,0.8799661,0.40323785,0
280,0.28750512,0.8213772,0.44952306,0
280,0.32197142,0.73554474,0.53491634,0
280,0.35726577,0.6242258,0.6569276,0
280,0.39365718,0.48829967,0.6827067,0
280,0.43144456,0.3330391,0.7502304,0
280,0.47081348,0.18378393,0.9696456,0
280,0.5117298,0.057818014,1.128861,0
281,-1.435805,-2.5634477,0.11966775,0
281,-1.260154,-2.462089,0.10399523,0
281,-1.1059372,-2.3343651,0.08715093,0
281,-0.9723992,-2.171488,0.093742184,0
281,-0.8579762,-1.9744831,0.08348913,0
281,-0.7604303,-1.7369055,0.07133194,0
281,-0.6773386,-1.464467,0.083049715,0
281,-0.6051683,-1.2267427,0.0736755,0
281,-0.54067725,-0.9979533,0.07147841,0
281,-0.48242977,-0.75363785,0.07162488,0
281,-0.4292048,-0.5419854,0.09549984,0
281,-0.37967107,-0.35918823,0.104141705,0
281,-0.3330117,-0.19074525,0.12010717,0
281,-0.2887188,-0.03607069,0.13402201,0
281,-0.2461761,0.06880343,0.14178506,0
281,-0.20477533,0.1449689,0.16946828,0
281,-0.16414967,0.19667356,0.20388924,0
281,-0.123946846,0.21512897,0.23479487,0
281,-0.08371948,0.18861754,0.25002795,0
281,-0.042996857,0.12592748,0.29807085,0
281,-0.0013630865,0.032917794,0.29968202,0
281,0.04153282,-0.07752234,0.3761405,0
281,0.085895106,-0.18854825,0.42330453,0
281,0.13177708,-0.29195756,0.5592307,0
281,0.17926817,-0.4006399,0.53491634,0
281,0.22826768,-0.47753775,0.5921869,0
281,0.27860197,-0.55633986,0.6329062,0
281,0.3298242,-0.57552767,0.8490991,0
281,0.38126287,-0.58094704,1.0611907,0
281,0.69966364,-0.8976198,0.8876212,0
281,0.7603328,-1.1198182,0.8054504,0
282,-0.89669406,1.8181205,0.50591487,0
282,-0.86889106,1.786043,0.43004227,0
282,-0.84090734,1.7483996,0.3828782,0
282,-0.8127152,1.7072409,0.35739204,0
282,-0.7842872,1.6609557,0.3171122,0
282,-0.7555892,1.609251,0.3178446,0
282,-0.72658086,1.5512482,0.30275795,0
282,-0.69721055,1.4847497,0.30729857,0
282,-0.6674032,1.4055083,0.34523487,0
282,-0.63707376,1.3168927,0.36339742,0
282,-0.60614765,1.2210999,0.4013337,0
282,-0.574537,1.1143215,0.41964272,0
282,-0.5421374,0.9987552,0.4250622,0
282,-0.5089891,0.9132155,0.50576836,0
282,-0.47512197,0.81346804,0.53345156,0
282,-0.44031614,0.68369347,0.6342244,0
282,-0.40429032,0.5339989,0.65473056,0
282,-0.3667235,0.35720715,0.66366535,0
282,-0.32725638,0.16708612,0.51690024,0
282,-0.28542086,-0.052622117,0.32399642,0
282,-0.24068512,-0.27540615,0.28122655,0
283,-1.9224494,-1.9489969,0.030319735,0
283,-1.8194375,-1.9381582,0.034713898,0
283,-1.7178841,-1.9081312,0.04086573,0
283,-1.6196271,-1.8406076,0.04350223,0
283,-1.5269339,-1.7294353,0.049654063,0
283,-1.4413711,-1.5803267,0.058002975,0
283,-1.362818,-1.4331222,0.06635189,0
283,-1.2905173,-1.2648256,0.06576599,0
283,-1.2243546,-1.0647446,0.07894849,0
283,-1.1637259,-0.87374496,0.0968181,0
283,-1.107718,-0.6774722,0.10106579,0
283,-1.0554167,-0.5173782,0.11073295,0
283,-1.0060648,-0.35274342,0.12977433,0
283,-0.9595441,-0.16555202,0.15701815,0
283,-0.9158476,0.04331719,0.17093301,0
283,-0.87467307,0.23050858,0.20740457,0
283,-0.8356776,0.42897862,0.2219053,0
283,-0.79846305,0.57486475,0.22644596,0
283,-0.76249284,0.68999165,0.2718523,0
