TaskID,Input1,Output1_1,Output1_2
160,0.10980392,20.813332,4.3633323
160,0.1254902,21.363333,4.7466664
160,0.14117648,21.91,5.15
160,0.15686275,22.463331,5.5666656
160,0.17254902,23.016665,6.003332
160,0.1882353,23.58,6.4499993
160,0.20392157,24.146666,6.92
160,0.21960784,24.733334,7.4099994
160,0.23529412,25.309998,7.919998
160,0.2509804,25.906666,8.453332
160,0.26666668,26.523333,9.023333
160,0.28235295,27.18,9.650001
160,0.29803923,27.883331,10.313332
160,0.3137255,28.649998,11.026665
160,0.32941177,29.49,11.759999
160,0.34509805,30.376667,12.506667
160,0.36078432,31.31,13.243333
160,0.3764706,32.28,13.959998
160,0.39215687,33.306664,14.653332
160,0.40784314,34.373333,15.33
160,0.42352942,35.48,15.9800005
160,0.4392157,36.579998,16.576666
160,0.45490196,37.69,17.143332
160,0.47058824,38.84,17.72
160,0.4862745,40.056667,18.33
160,0.5019608,41.31,18.97
160,0.5176471,42.599995,19.639997
160,0.53333336,43.91333,20.333332
160,0.54901963,45.273335,21.063334
160,0.5647059,46.670002,21.83
160,0.5803922,48.046665,22.606667
160,0.59607846,49.423332,23.389997
160,0.6117647,50.82,24.189999
160,0.627451,52.260002,25.013334
160,0.6431373,53.763332,25.856667
160,0.65882355,55.329998,26.709997
160,0.6745098,56.95333,27.55
160,0.6901961,58.643333,28.36
160,0.7058824,60.38,29.12
160,0.72156864,62.16,29.853333
160,0.7372549,63.96333,30.566666
160,0.7529412,65.84,31.31
160,0.76862746,67.78333,32.08
160,0.78431374,69.75667,32.87
160,0.8,71.77,33.69
160,0.8156863,73.81,34.533333
160,0.83137256,75.88,35.386665
160,0.84705883,77.97,36.27
160,0.8627451,80.096664,37.166664
160,0.8784314,82.25333,38.083332
160,0.89411765,84.44,39.01
160,0.9098039,86.60667,39.926666
160,0.9254902,88.76667,40.843334
160,0.9411765,90.939995,41.769997
160,0.95686275,93.159996,42.71
160,0.972549,95.42667,43.690002
160,0.9882353,97.71001,44.68
161,0.0,21.37,66.58
161,0.015686275,21.975294,65.19235
161,0.03137255,22.57059,63.824707
161,0.047058824,23.164707,62.478233
161,0.0627451,23.761177,61.139412
161,0.078431375,24.38647,59.751766
161,0.09411765,25.019411,58.34647
161,0.10980392,25.61706,57.005882
161,0.1254902,26.182354,55.685295
161,0.14117648,26.694117,54.448235
161,0.15686275,27.142353,53.284706
161,0.17254902,27.515295,52.25647
161,0.1882353,27.799412,51.421764
161,0.20392157,27.991764,50.76294
161,0.21960784,28.108824,50.303528
161,0.23529412,28.17,49.97235
161,0.2509804,28.24294,49.684116
161,0.26666668,28.3,49.45
161,0.28235295,28.34706,49.255882
161,0.29803923,28.37,49.075882
161,0.3137255,28.4,48.938824
161,0.32941177,28.42,48.861763
161,0.34509805,28.455294,48.699413
161,0.36078432,28.512352,48.39294
161,0.3764706,28.599411,47.84353
161,0.39215687,28.736471,46.891766
161,0.40784314,28.87353,45.70471
161,0.42352942,28.950588,44.40353
161,0.4392157,28.96,42.978233
161,0.45490196,28.9,41.45353
161,0.47058824,28.788235,39.825294
161,0.4862745,28.671177,38.04647
161,0.5019608,28.62,36.10588
161,0.5176471,28.715883,34.09294
161,0.53333336,29.06,32.05
161,0.54901963,29.645294,30.044119
161,0.5647059,30.438824,28.168236
161,0.5803922,31.450588,26.424706
161,0.59607846,32.69059,24.861176
161,0.6117647,34.11353,23.51706
161,0.627451,35.690586,22.391176
161,0.6431373,37.361767,21.513529
161,0.65882355,39.19706,20.904118
161,0.6745098,41.17647,20.61647
161,0.6901961,43.229412,20.671177
161,0.7058824,45.322353,21.110588
161,0.72156864,47.415295,21.892942
161,0.7372549,49.42647,22.925882
161,0.7529412,51.421177,24.158234
161,0.76862746,53.55588,25.544706
161,0.78431374,55.852943,26.962355
161,0.8,58.28,28.29
161,0.8156863,60.858234,29.46353
161,0.83137256,63.570587,30.478823
161,0.84705883,66.34589,31.338236
161,0.8627451,69.21941,32.197647
161,0.8784314,72.23706,33.17235
161,0.89411765,75.358826,34.301174
161,0.9098039,78.57471,35.60353
161,0.9254902,81.884705,37.07765
161,0.9411765,85.358826,38.655884
161,0.95686275,88.96706,40.297646
161,0.972549,92.64177,41.969414
161,0.9882353,96.40118,43.685883
162,0.0,17.78,2.2
162,0.015686275,18.45098,2.6205878
162,0.03137255,19.12196,3.0413718
162,0.047058824,19.818235,3.4970589
162,0.0627451,20.554316,3.993138
162,0.078431375,21.305883,4.513922
162,0.09411765,22.066471,5.075294
162,0.10980392,22.828236,5.681176
162,0.1254902,23.58941,6.327842
162,0.14117648,24.37647,6.9988236
162,0.15686275,25.182747,7.7007856
162,0.17254902,26.02902,8.436863
162,0.1882353,26.906471,9.204118
162,0.20392157,27.834118,10.021568
162,0.21960784,28.80196,10.8892145
162,0.23529412,29.81353,11.790589
162,0.2509804,30.876669,12.701962
162,0.26666668,31.980001,13.596667
162,0.28235295,33.151764,14.464706
162,0.29803923,34.390392,15.309216
162,0.3137255,35.701176,16.101568
162,0.32941177,37.085297,16.844707
162,0.34509805,38.51961,17.543726
162,0.36078432,39.986866,18.21255
162,0.3764706,41.46412,18.86353
162,0.39215687,42.95137,19.51451
162,0.40784314,44.42608,20.208038
162,0.42352942,45.848236,20.941767
162,0.4392157,47.184906,21.745687
162,0.45490196,48.43118,22.609804
162,0.47058824,49.56706,23.534119
162,0.4862745,50.590588,24.528627
162,0.5019608,51.490784,25.573334
162,0.5176471,52.268826,26.690002
162,0.53333336,52.920002,27.883335
162,0.54901963,53.430588,29.12863
162,0.5647059,53.78412,30.400589
162,0.5803922,53.967255,31.692549
162,0.59607846,53.976273,32.990784
162,0.6117647,53.83353,34.27765
162,0.627451,53.53647,35.558434
162,0.6431373,53.10784,36.821373
162,0.65882355,52.548824,38.058235
162,0.6745098,51.86863,39.255882
162,0.6901961,51.039608,40.407646
162,0.7058824,50.08941,41.510002
162,0.72156864,49.04333,42.55216
162,0.7372549,47.897057,43.55412
162,0.7529412,46.690586,44.515884
162,0.76862746,45.433727,45.467255
162,0.78431374,44.131958,46.44353
162,0.8,42.809998,47.460003
162,0.8156863,41.478035,48.53667
162,0.83137256,40.136078,49.693726
162,0.84705883,38.804115,50.925884
162,0.8627451,37.48216,52.228233
162,0.8784314,36.180195,53.610786
162,0.89411765,34.888233,55.093533
162,0.9098039,33.606274,56.68216
162,0.9254902,32.325096,58.39118
162,0.9411765,31.058235,60.20471
162,0.95686275,29.831371,62.07843
162,0.972549,28.614508,64.03844
162,0.9882353,27.407644,66.04648
163,0.0,98.64,50.85
163,0.015686275,97.69412,50.41961
163,0.03137255,96.738235,49.98902
163,0.047058824,95.83765,49.578823
163,0.0627451,95.037254,49.218822
163,0.078431375,94.34706,48.91902
163,0.09411765,93.66647,48.618237
163,0.10980392,92.91451,48.267254
163,0.1254902,92.10373,47.886864
163,0.14117648,91.25706,47.47647
163,0.15686275,90.361176,47.046078
163,0.17254902,89.37922,46.585686
163,0.1882353,88.32823,46.10412
163,0.20392157,87.27726,45.61863
163,0.21960784,86.236275,45.16451
163,0.23529412,85.20529,44.724117
163,0.2509804,84.164314,44.293724
163,0.26666668,83.113335,43.863335
163,0.28235295,82.04235,43.44294
163,0.29803923,80.971375,43.02255
163,0.3137255,79.91039,42.632156
163,0.32941177,78.83942,42.248825
163,0.34509805,77.77059,41.88353
163,0.36078432,76.82196,41.568237
163,0.3764706,76.05353,41.325294
163,0.39215687,75.44275,41.135098
163,0.40784314,74.94981,40.98745
163,0.42352942,74.54706,40.872353
163,0.4392157,74.31725,40.807255
163,0.45490196,74.134315,40.752155
163,0.47058824,73.795296,40.64412
163,0.4862745,73.261765,40.473923
163,0.5019608,72.61804,40.283726
163,0.5176471,71.874115,40.07353
163,0.53333336,71.05333,39.863335
163,0.54901963,70.09569,39.633137
163,0.5647059,69.034706,39.409412
163,0.5803922,67.98373,39.202744
163,0.59607846,66.97647,39.036274
163,0.6117647,65.97176,38.89118
163,0.627451,64.994705,38.76608
163,0.6431373,64.06784,38.670982
163,0.65882355,63.22706,38.62
163,0.6745098,62.356274,38.61
163,0.6901961,61.302547,38.654312
163,0.7058824,60.10706,38.778824
163,0.72156864,58.81137,39.00353
163,0.7372549,57.4251,39.36843
163,0.7529412,55.984116,39.918236
163,0.76862746,54.442944,40.63843
163,0.78431374,52.841568,41.499214
163,0.8,51.18,42.46
163,0.8156863,49.423332,43.526077
163,0.83137256,47.596474,44.682156
163,0.84705883,45.724705,45.888237
163,0.8627451,43.80255,47.1751
163,0.8784314,41.835686,48.586864
163,0.89411765,39.858826,50.15941
163,0.9098039,37.91765,51.92235
163,0.9254902,36.036667,53.885685
163,0.9411765,34.21,56.079414
163,0.95686275,32.433334,58.514507
163,0.972549,30.636665,61.22804
163,0.9882353,28.861177,64.07176
164,0.0,48.26,3.9
164,0.015686275,48.60706,4.786471
164,0.03137255,48.91412,5.682942
164,0.047058824,49.174118,6.579413
164,0.0627451,49.408825,7.4558835
164,0.078431375,49.611763,8.302354
164,0.09411765,49.774117,9.128824
164,0.10980392,49.90647,9.925295
164,0.1254902,49.99,10.691766
164,0.14117648,50.051178,11.40706
164,0.15686275,50.1,12.047647
164,0.17254902,50.13,12.56353
164,0.1882353,50.16,13.004706
164,0.20392157,50.19,13.351765
164,0.21960784,50.2,13.6029415
164,0.23529412,50.2,13.74
164,0.2509804,50.2,13.8
164,0.26666668,50.2,13.82
164,0.28235295,50.19,13.84
164,0.29803923,50.18,13.85
164,0.3137255,50.18,13.85
164,0.32941177,50.18,13.86
164,0.34509805,50.19,13.87
164,0.36078432,50.19,13.89
164,0.3764706,50.2,13.89
164,0.39215687,50.2,13.88
164,0.40784314,50.2,13.87
164,0.42352942,50.2,13.85
164,0.4392157,50.2,13.9
164,0.45490196,50.2,13.978235
164,0.47058824,50.21,14.090589
164,0.4862745,50.21,14.232942
164,0.5019608,50.22,14.400589
164,0.5176471,50.227646,14.585295
164,0.53333336,50.24,14.76
164,0.54901963,50.25,14.892353
164,0.5647059,50.27,15.019412
164,0.5803922,50.31,15.264117
164,0.59607846,50.37,15.667647
164,0.6117647,50.461765,16.178823
164,0.627451,50.594116,16.844706
164,0.6431373,50.80294,17.705296
164,0.65882355,51.106472,18.71059
164,0.6745098,51.554707,19.862944
164,0.6901961,52.18118,21.152355
164,0.7058824,53.03706,22.62059
164,0.72156864,54.10412,24.148825
164,0.7372549,55.335884,25.576471
164,0.7529412,56.685295,26.78647
164,0.76862746,58.188824,27.822353
164,0.78431374,59.884705,28.73353
164,0.8,61.83,29.61
164,0.8156863,63.994705,30.45647
164,0.83137256,66.329414,31.302942
164,0.84705883,68.78824,32.196472
164,0.8627451,71.35706,33.15471
164,0.8784314,74.070595,34.185883
164,0.89411765,76.928825,35.29118
164,0.9098039,79.96824,36.484707
164,0.9254902,83.15824,37.758236
164,0.9411765,86.401764,39.082943
164,0.95686275,89.651764,40.428825
164,0.972549,92.928825,41.83059
164,0.9882353,96.21412,43.248825
165,0.0,21.46,66.48
165,0.015686275,21.865686,65.570786
165,0.03137255,22.251373,64.69157
165,0.047058824,22.61706,63.852352
165,0.0627451,22.968431,63.033134
165,0.078431375,23.318432,62.24353
165,0.09411765,23.654118,61.478233
165,0.10980392,23.959805,60.77039
165,0.1254902,24.224117,60.151764
165,0.14117648,24.435883,59.67353
165,0.15686275,24.618431,59.293137
165,0.17254902,24.796274,58.894314
165,0.1882353,24.954119,58.501766
165,0.20392157,25.111961,58.10608
165,0.21960784,25.279804,57.69549
165,0.23529412,25.457647,57.294704
165,0.2509804,25.61549,56.90902
165,0.26666668,25.793333,56.506668
165,0.28235295,25.991177,56.06647
165,0.29803923,26.19902,55.58294
165,0.3137255,26.416862,55.06098
165,0.32941177,26.657059,54.441177
165,0.34509805,26.928823,53.713528
165,0.36078432,27.230785,52.88804
165,0.3764706,27.54647,51.960587
165,0.39215687,27.862156,50.895493
165,0.40784314,28.145882,49.77451
165,0.42352942,28.367647,48.637646
165,0.4392157,28.529804,47.482742
165,0.45490196,28.633726,46.35157
165,0.47058824,28.68,45.222942
165,0.4862745,28.68,44.089607
165,0.5019608,28.63451,42.963135
165,0.5176471,28.560589,41.71941
165,0.53333336,28.476667,40.323334
165,0.54901963,28.382746,38.849415
165,0.5647059,28.308823,37.25765
165,0.5803922,28.214903,35.56804
165,0.59607846,28.09196,33.811565
165,0.6117647,27.944118,32.018238
165,0.627451,27.786274,30.229021
165,0.6431373,27.588432,28.442745
165,0.65882355,27.321177,26.63647
165,0.6745098,26.956863,24.848824
165,0.6901961,26.502157,23.109022
165,0.7058824,25.944706,21.40059
165,0.72156864,25.27647,19.75255
165,0.7372549,24.496862,18.192352
165,0.7529412,23.58941,16.71
165,0.76862746,22.57412,15.325492
165,0.78431374,21.474903,14.054904
165,0.8,20.300001,12.85
165,0.8156863,19.041176,11.725098
165,0.83137256,17.71451,10.658039
165,0.84705883,16.350002,9.66059
165,0.8627451,14.953336,8.707453
165,0.8784314,13.576276,7.8043146
165,0.89411765,12.23353,6.944706
165,0.9098039,10.9007845,6.1154904
165,0.9254902,9.589415,5.2976484
165,0.9411765,8.32059,4.50706
165,0.95686275,7.091766,3.7370596
165,0.972549,5.906079,2.971765
165,0.9882353,4.7111773,2.2264712
166,0.0,18.26,2.74
166,0.015686275,19.106077,3.318823
166,0.03137255,19.962156,3.8976464
166,0.047058824,20.778234,4.4664693
166,0.0627451,21.567057,5.025293
166,0.078431375,22.317253,5.572548
166,0.09411765,23.034706,6.1070585
166,0.10980392,23.712156,6.6215687
166,0.1254902,24.360588,7.1360784
166,0.14117648,24.979412,7.6305876
166,0.15686275,25.588234,8.125097
166,0.17254902,26.177057,8.619607
166,0.1882353,26.735882,9.094116
166,0.20392157,27.278627,9.552548
166,0.21960784,27.783138,9.992745
166,0.23529412,28.262941,10.418235
166,0.2509804,28.723137,10.824118
166,0.26666668,29.16,11.219999
166,0.28235295,29.565882,11.595881
166,0.29803923,29.963724,11.971765
166,0.3137255,30.420197,12.393922
166,0.32941177,30.954706,12.864706
166,0.34509805,31.544117,13.389215
166,0.36078432,32.22137,13.942941
166,0.3764706,32.99588,14.535294
166,0.39215687,33.877647,15.15843
166,0.40784314,34.854507,15.791568
166,0.42352942,35.920002,16.434706
166,0.4392157,37.084118,17.087845
166,0.45490196,38.311962,17.720982
166,0.47058824,39.607647,18.354118
166,0.4862745,40.958233,18.967255
166,0.5019608,42.3749,19.600391
166,0.5176471,43.814117,20.245882
166,0.53333336,45.256668,20.923334
166,0.54901963,46.72157,21.650785
166,0.5647059,48.191765,22.418825
166,0.5803922,49.661373,23.224903
166,0.59607846,51.110195,24.06098
166,0.6117647,52.541176,24.917059
166,0.627451,53.976078,25.783136
166,0.6431373,55.41098,26.64608
166,0.65882355,56.86706,27.485296
166,0.6745098,58.361767,28.295883
166,0.6901961,59.9251,29.067844
166,0.7058824,61.542942,29.795294
166,0.72156864,63.209213,30.492744
166,0.7372549,64.90412,31.160196
166,0.7529412,66.63059,31.82059
166,0.76862746,68.39844,32.483727
166,0.78431374,70.214905,33.16255
166,0.8,72.07,33.87
166,0.8156863,73.96941,34.59745
166,0.83137256,75.90882,35.35353
166,0.84705883,77.90118,36.148235
166,0.8627451,79.924904,36.964314
166,0.8784314,81.990204,37.800396
166,0.89411765,84.08412,38.666473
166,0.9098039,86.22647,39.562748
166,0.9254902,88.403336,40.497646
166,0.9411765,90.608826,41.462353
166,0.95686275,92.82667,42.450195
166,0.972549,95.05079,43.451767
166,0.9882353,97.271774,44.46824
167,0.0,99.16,51.05
167,0.015686275,98.19882,50.589413
167,0.03137255,97.23765,50.138824
167,0.047058824,96.29647,49.678234
167,0.0627451,95.35529,49.207645
167,0.078431375,94.42412,48.737057
167,0.09411765,93.507645,48.27647
167,0.10980392,92.61059,47.824707
167,0.1254902,91.70353,47.378235
167,0.14117648,90.81941,46.95471
167,0.15686275,89.96059,46.55412
167,0.17254902,89.13765,46.168823
167,0.1882353,88.3447,45.81235
167,0.20392157,87.60176,45.479412
167,0.21960784,86.92647,45.17706
167,0.23529412,86.31941,44.914707
167,0.2509804,85.72471,44.662354
167,0.26666668,85.12,44.420002
167,0.28235295,84.5153,44.18765
167,0.29803923,83.91235,43.963528
167,0.3137255,83.31353,43.745293
167,0.32941177,82.711174,43.530586
167,0.34509805,82.10647,43.318825
167,0.36078432,81.511765,43.12059
167,0.3764706,80.92706,42.91353
167,0.39215687,80.342354,42.724117
167,0.40784314,79.757645,42.51882
167,0.42352942,79.14176,42.307648
167,0.4392157,78.49294,42.084118
167,0.45490196,77.834114,41.851765
167,0.47058824,77.145294,41.61294
167,0.4862745,76.428825,41.367058
167,0.5019608,75.665886,41.114708
167,0.5176471,74.90294,40.868237
167,0.53333336,74.14,40.64
167,0.54901963,73.38706,40.41765
167,0.5647059,72.64235,40.20353
167,0.5803922,71.91118,40.00294
167,0.59607846,71.22471,39.80706
167,0.6117647,70.57588,39.628822
167,0.627451,69.882355,39.45059
167,0.6431373,69.09058,39.252354
167,0.65882355,68.26059,39.074116
167,0.6745098,67.29235,38.885883
167,0.6901961,66.10353,38.66765
167,0.7058824,64.70529,38.45941
167,0.72156864,63.16,38.31059
167,0.7372549,61.510002,38.27
167,0.7529412,59.83235,38.395294
167,0.76862746,58.12647,38.728825
167,0.78431374,56.302353,39.32706
167,0.8,54.35,40.21
167,0.8156863,52.29941,41.33353
167,0.83137256,50.132355,42.61529
167,0.84705883,47.828823,44.005295
167,0.8627451,45.36529,45.49353
167,0.8784314,42.834114,47.12059
167,0.89411765,40.357647,48.904118
167,0.9098039,38.05706,50.87412
167,0.9254902,35.935295,53.050587
167,0.9411765,33.931767,55.470585
167,0.95686275,31.996471,58.18647
167,0.972549,30.074118,61.184708
167,0.9882353,28.181763,64.320595
168,0.0,17.87,2.32
168,0.015686275,18.590588,2.791176
168,0.03137255,19.30941,3.2623522
168,0.047058824,19.99647,3.7335281
168,0.0627451,20.641764,4.1711755
168,0.078431375,21.244705,4.5864706
168,0.09411765,21.772352,4.9664702
168,0.10980392,22.228235,5.2958817
168,0.1254902,22.632353,5.595293
168,0.14117648,23.007647,5.871764
168,0.15686275,23.39294,6.155294
168,0.17254902,23.743528,6.4188232
168,0.1882353,24.073528,6.6723523
168,0.20392157,24.412352,6.925882
168,0.21960784,24.761765,7.189411
168,0.23529412,25.119411,7.471176
168,0.2509804,25.508823,7.770588
168,0.26666668,25.97,8.139999
168,0.28235295,26.461176,8.545293
168,0.29803923,26.99588,8.992352
168,0.3137255,27.568823,9.471176
168,0.32941177,28.181765,9.998235
168,0.34509805,28.843529,10.554705
168,0.36078432,29.563528,11.16294
168,0.3764706,30.376469,11.832939
168,0.39215687,31.295881,12.567646
168,0.40784314,32.26412,13.299412
168,0.42352942,33.213528,13.968234
168,0.4392157,34.17588,14.582352
168,0.45490196,35.15882,15.164704
168,0.47058824,36.18353,15.718235
168,0.4862745,37.237648,16.258823
168,0.5019608,38.329998,16.795881
168,0.5176471,39.484116,17.357058
168,0.53333336,40.719997,17.969997
168,0.54901963,42.017647,18.628822
168,0.5647059,43.35706,19.319412
168,0.5803922,44.748234,20.054117
168,0.59607846,46.20117,20.832352
168,0.6117647,47.725876,21.66235
168,0.627451,49.287056,22.534117
168,0.6431373,50.889412,23.447647
168,0.65882355,52.53647,24.405882
168,0.6745098,54.213528,25.381174
168,0.6901961,55.929405,26.35235
168,0.7058824,57.687057,27.315882
168,0.72156864,59.50647,28.248236
168,0.7372549,61.377644,29.144117
168,0.7529412,63.310585,29.978233
168,0.76862746,65.29705,30.758821
168,0.78431374,67.35176,31.519411
168,0.8,69.48,32.28
168,0.8156863,71.70588,33.06647
168,0.83137256,73.99999,33.88294
168,0.84705883,76.28764,34.71941
168,0.8627451,78.573524,35.595882
168,0.8784314,80.86941,36.511765
168,0.89411765,83.15,37.44412
168,0.9098039,85.42,38.406467
168,0.9254902,87.66999,39.36882
168,0.9411765,89.92,40.354115
168,0.95686275,92.159996,41.342354
168,0.972549,94.409996,42.340588
168,0.9882353,96.659996,43.348824
169,0.0,99.36,50.96
169,0.015686275,98.38118,50.49647
169,0.03137255,97.382355,50.021175
169,0.047058824,96.37118,49.541767
169,0.0627451,95.378235,49.072353
169,0.078431375,94.43471,48.622353
169,0.09411765,93.547646,48.204117
169,0.10980392,92.75176,47.82647
169,0.1254902,92.08765,47.515884
169,0.14117648,91.49529,47.244118
169,0.15686275,90.92588,46.98353
169,0.17254902,90.36176,46.74059
169,0.1882353,89.82706,46.518826
169,0.20392157,89.297646,46.29706
169,0.21960784,88.78824,46.075294
169,0.23529412,88.288826,45.86353
169,0.2509804,87.78941,45.651764
169,0.26666668,87.27,45.44
169,0.28235295,86.740585,45.218235
169,0.29803923,86.17117,44.994705
169,0.3137255,85.54412,44.744705
169,0.32941177,84.84529,44.469414
169,0.34509805,84.10412,44.181767
169,0.36078432,83.33765,43.89412
169,0.3764706,82.581764,43.607647
169,0.39215687,81.810585,43.328823
169,0.40784314,81.03941,43.05412
169,0.42352942,80.27824,42.792355
169,0.4392157,79.52706,42.53588
169,0.45490196,78.78588,42.288235
169,0.47058824,78.034706,42.03706
169,0.4862745,77.29353,41.795296
169,0.5019608,76.55235,41.553528
169,0.5176471,75.80118,41.311764
169,0.53333336,75.04,41.08
169,0.54901963,74.27294,40.848236
169,0.5647059,73.49765,40.626472
169,0.5803922,72.706474,40.404705
169,0.59607846,71.941765,40.18294
169,0.6117647,71.14471,39.971176
169,0.627451,70.23235,39.71412
169,0.6431373,69.16706,39.42647
169,0.65882355,67.975296,39.138824
169,0.6745098,66.64177,38.904118
169,0.6901961,65.11883,38.761177
169,0.7058824,63.390003,38.764706
169,0.72156864,61.488827,38.941765
169,0.7372549,59.49706,39.322353
169,0.7529412,57.442944,39.926468
169,0.76862746,55.295296,40.73588
169,0.78431374,53.10353,41.681175
169,0.8,50.98,42.67
169,0.8156863,48.862354,43.688824
169,0.83137256,46.734707,44.777645
169,0.84705883,44.607063,45.934116
169,0.8627451,42.52294,47.162354
169,0.8784314,40.49118,48.55176
169,0.89411765,38.479412,50.2
169,0.9098039,36.498825,52.193527
169,0.9254902,34.602943,54.45529
169,0.9411765,32.770004,56.950584
169,0.95686275,30.970001,59.64823
169,0.972549,29.150002,62.55176
169,0.9882353,27.340002,65.55705
170,0.0,21.35,66.91
170,0.015686275,22.175293,65.03529
170,0.03137255,22.97647,63.214706
170,0.047058824,23.724705,61.488235
170,0.0627451,24.422941,59.915882
170,0.078431375,25.035883,58.537647
170,0.09411765,25.464706,57.568237
170,0.10980392,25.67941,57.070587
170,0.1254902,25.79647,56.82353
170,0.14117648,25.87,56.66647
170,0.15686275,25.970589,56.348236
170,0.17254902,26.325294,55.50412
170,0.1882353,26.933529,54.10824
170,0.20392157,27.747059,51.95353
170,0.21960784,28.475294,49.24
170,0.23529412,28.931765,46.420002
170,0.2509804,29.1,43.47706
170,0.26666668,29.07,40.370003
170,0.28235295,28.942942,36.971767
170,0.29803923,28.731766,33.319416
170,0.3137255,28.387648,29.61412
170,0.32941177,27.78706,25.948824
170,0.34509805,26.772942,22.46412
170,0.36078432,25.28647,19.277647
170,0.3764706,23.566473,16.588827
170,0.39215687,21.825294,14.478825
170,0.40784314,20.228237,12.911766
170,0.42352942,19.006472,11.837059
170,0.4392157,18.26706,11.217059
170,0.45490196,17.885294,10.935294
170,0.47058824,17.82,10.9
170,0.4862745,17.83,10.92
170,0.5019608,17.83,10.92
170,0.5176471,17.83,10.93
170,0.53333336,17.83,10.92
170,0.54901963,17.83,10.92
170,0.5647059,17.83,10.92
170,0.5803922,17.84,10.92
170,0.59607846,17.84,10.92
170,0.6117647,17.84,10.92
170,0.627451,17.84,10.92
170,0.6431373,17.84,10.92
170,0.65882355,17.84,10.92
170,0.6745098,17.84,10.92
170,0.6901961,17.84,10.92
170,0.7058824,17.84,10.92
170,0.72156864,17.84,10.92
170,0.7372549,17.84,10.92
170,0.7529412,17.84,10.92
170,0.76862746,17.84,10.92
170,0.78431374,17.84,10.92
170,0.8,17.83,10.92
170,0.8156863,17.83,10.91
170,0.83137256,17.83,10.92
170,0.84705883,17.82,10.91
170,0.8627451,17.83,10.91
170,0.8784314,17.684118,10.799412
170,0.89411765,17.098236,10.340589
170,0.9098039,16.015295,9.523529
170,0.9254902,14.418825,8.338237
170,0.9411765,12.400589,6.898236
170,0.95686275,10.011179,5.2841196
170,0.972549,7.5252953,3.7011771
170,0.9882353,4.815296,1.9682364
171,0.0,98.75,51.12
171,0.015686275,98.07608,50.83353
171,0.03137255,97.40215,50.53706
171,0.047058824,96.71824,50.24059
171,0.0627451,96.024315,49.922157
171,0.078431375,95.3204,49.600197
171,0.09411765,94.61647,49.258236
171,0.10980392,93.89412,48.926273
171,0.1254902,93.1647,48.574314
171,0.14117648,92.41529,48.232353
171,0.15686275,91.670784,47.890392
171,0.17254902,90.94686,47.558434
171,0.1882353,90.22294,47.222355
171,0.20392157,89.50902,46.89588
171,0.21960784,88.86196,46.59941
171,0.23529412,88.28588,46.33294
171,0.2509804,87.76294,46.09647
171,0.26666668,87.26,45.87
171,0.28235295,86.72823,45.62353
171,0.29803923,86.20412,45.391373
171,0.3137255,85.681175,45.160587
171,0.32941177,85.15823,44.924118
171,0.34509805,84.63529,44.68765
171,0.36078432,84.12235,44.451176
171,0.3764706,83.611176,44.214706
171,0.39215687,83.136475,43.998234
171,0.40784314,82.69627,43.80451
171,0.42352942,82.248825,43.61353
171,0.4392157,81.71392,43.388824
171,0.45490196,81.07627,43.113136
171,0.47058824,80.367645,42.82118
171,0.4862745,79.57824,42.489216
171,0.5019608,78.72314,42.14157
171,0.5176471,77.787056,41.774117
171,0.53333336,76.763336,41.376667
171,0.54901963,75.64196,40.969215
171,0.5647059,74.41529,40.551765
171,0.5803922,73.089806,40.134315
171,0.59607846,71.67333,39.73549
171,0.6117647,70.17588,39.35353
171,0.627451,68.57784,39.021175
171,0.6431373,66.88804,38.769802
171,0.65882355,65.12706,38.66
171,0.6745098,63.302353,38.722157
171,0.6901961,61.44549,38.977844
171,0.7058824,59.57471,39.42235
171,0.72156864,57.693924,40.04039
171,0.7372549,55.813137,40.81039
171,0.7529412,53.935883,41.698822
171,0.76862746,52.08157,42.639217
171,0.78431374,50.235294,43.614117
171,0.8,48.380005,44.609997
171,0.8156863,46.50922,45.65137
171,0.83137256,44.577454,46.742744
171,0.84705883,42.64118,47.90059
171,0.8627451,40.726864,49.159412
171,0.8784314,38.87353,50.566666
171,0.89411765,37.15412,52.13588
171,0.9098039,35.55824,53.865486
171,0.9254902,34.039413,55.774113
171,0.9411765,32.56,57.855293
171,0.95686275,31.066668,60.147255
171,0.972549,29.583334,62.591373
171,0.9882353,28.11,65.15235
172,0.0,21.5,66.34
172,0.015686275,21.921177,65.36392
172,0.03137255,22.344902,64.36784
172,0.047058824,22.79353,63.341766
172,0.0627451,23.259607,62.285686
172,0.078431375,23.745882,61.199608
172,0.09411765,24.247059,60.09118
172,0.10980392,24.768234,58.881374
172,0.1254902,25.329216,57.571766
172,0.14117648,25.994118,56.104706
172,0.15686275,26.746275,54.470196
172,0.17254902,27.575882,52.435295
172,0.1882353,28.423529,49.890003
172,0.20392157,29.065294,47.158237
172,0.21960784,29.342157,44.463337
172,0.23529412,29.36,41.69412
172,0.2509804,29.250393,38.737843
172,0.26666668,29.056667,35.663334
172,0.28235295,28.795883,32.588825
172,0.29803923,28.447647,29.484314
172,0.3137255,27.99196,26.514315
172,0.32941177,27.397058,23.651768
172,0.34509805,26.722157,21.346472
172,0.36078432,25.97157,19.593138
172,0.3764706,25.361765,18.47294
172,0.39215687,25.116863,18.026863
172,0.40784314,25.07,17.923138
172,0.42352942,25.06,17.89
172,0.4392157,25.05,17.88
