TaskID,Input1,Output1_1,Output1_2
887,0.46456692,0.45448342,0.6391845
887,0.47244096,0.44516626,0.64222234
887,0.48031497,0.4356641,0.6444707
887,0.48818898,0.42625025,0.64588815
887,0.496063,0.41689447,0.6464286
887,0.503937,0.4074208,0.6460546
887,0.511811,0.39802873,0.64478177
887,0.51968503,0.38870603,0.64241713
887,0.52755904,0.37951893,0.63906896
887,0.53543305,0.3705787,0.63482505
887,0.54330707,0.3618213,0.62957084
887,0.5511811,0.35341722,0.6231724
887,0.5590551,0.34541905,0.6159672
887,0.56692916,0.3379351,0.60771036
887,0.5748032,0.33087632,0.59871125
887,0.5826772,0.3242624,0.58895266
887,0.5905512,0.31829214,0.5785564
887,0.5984252,0.31278345,0.5675907
887,0.6062992,0.3078193,0.5560649
887,0.61417323,0.30343986,0.5440441
887,0.62204725,0.29951826,0.5316756
887,0.62992126,0.29621416,0.5190097
887,0.63779527,0.29329556,0.50606287
887,0.6456693,0.29078078,0.49302617
887,0.6535433,0.28869268,0.4798454
887,0.6614173,0.2869822,0.46666545
887,0.6692913,0.28546003,0.45339063
887,0.6771653,0.2840851,0.44017604
887,0.68503934,0.28269058,0.42659333
887,0.6929134,0.28134063,0.41313848
887,0.7007874,0.2798006,0.3998619
887,0.70866144,0.2781397,0.38702682
887,0.71653545,0.27612594,0.37419313
887,0.72440946,0.27379307,0.36133584
887,0.7322835,0.27103835,0.34819728
887,0.7401575,0.26791203,0.33520988
887,0.7480315,0.2644514,0.32246938
887,0.7559055,0.26074582,0.30997694
887,0.7637795,0.25671047,0.2977158
887,0.77165353,0.25244182,0.2855837
887,0.77952754,0.2478907,0.2738212
887,0.78740156,0.24315059,0.26216808
887,0.79527557,0.23807132,0.25078627
887,0.8031496,0.23275594,0.23931824
887,0.8110236,0.22718155,0.2280848
887,0.81889766,0.2213576,0.21706209
887,0.8267717,0.2152531,0.20631328
887,0.8346457,0.20902066,0.19596177
887,0.8425197,0.20255633,0.18612121
887,0.8503937,0.19594479,0.17663541
887,0.8582677,0.18909727,0.1673579
887,0.86614174,0.18194886,0.15831369
887,0.87401575,0.17460753,0.14957981
887,0.88188976,0.16714713,0.1410365
887,0.8897638,0.15946613,0.1326449
887,0.8976378,0.15184821,0.12464498
887,0.9055118,0.14420384,0.11688622
887,0.9133858,0.13652629,0.109251186
887,0.9212598,0.12870848,0.10159608
887,0.92913383,0.120909035,0.094151214
887,0.93700784,0.11314819,0.08679244
887,0.9448819,0.10523367,0.07952692
887,0.9527559,0.09717331,0.071952365
887,0.96062994,0.08907419,0.06458958
887,0.96850395,0.08114773,0.057363447
887,0.97637796,0.07323501,0.050105818
887,0.984252,0.065285265,0.04295277
887,0.992126,0.057266034,0.035648245
887,1.0,0.0493,0.028428571
888,0.0,0.2152,0.95014286
888,0.007874016,0.21916494,0.9379431
888,0.015748031,0.22318585,0.9253805
888,0.023622047,0.22695175,0.91313785
888,0.031496063,0.23062752,0.90083027
888,0.03937008,0.2344512,0.888676
888,0.047244094,0.23814586,0.8765833
888,0.05511811,0.2419,0.8646717
888,0.062992126,0.24565741,0.8530093
888,0.070866145,0.24936344,0.8406759
888,0.07874016,0.25308573,0.82846934
888,0.08661418,0.25700787,0.81568897
888,0.09448819,0.26084593,0.8032973
888,0.10236221,0.26469553,0.79094297
888,0.11023622,0.26858082,0.7784545
888,0.11811024,0.27241206,0.76606834
888,0.12598425,0.27621102,0.753958
888,0.13385826,0.27996644,0.7413976
888,0.14173229,0.2835241,0.7289853
888,0.1496063,0.2868733,0.71636194
888,0.15748031,0.28970277,0.7042778
888,0.16535433,0.2911948,0.69218004
888,0.17322835,0.29322696,0.67883474
888,0.18110237,0.2943466,0.66554385
888,0.18897638,0.29451853,0.6521485
888,0.19685039,0.29409343,0.6386017
888,0.20472442,0.29314217,0.62521183
888,0.21259843,0.2917885,0.6119645
888,0.22047244,0.2901548,0.5986988
888,0.22834645,0.2882602,0.58528703
888,0.23622048,0.28642166,0.57192683
888,0.24409449,0.28451657,0.5586024
888,0.2519685,0.28282678,0.5453946
888,0.25984251,0.2812966,0.53224695
888,0.26771653,0.2801121,0.51899546
888,0.27559054,0.27926418,0.50560987
888,0.28346458,0.2789,0.49210948
888,0.2913386,0.2791159,0.4787797
888,0.2992126,0.2799078,0.46548232
888,0.30708662,0.28126973,0.45235914
888,0.31496063,0.28328446,0.4392316
888,0.32283464,0.28593332,0.42642862
888,0.33070865,0.28919357,0.41380867
888,0.33858266,0.2930465,0.40161273
888,0.3464567,0.29740864,0.38983658
888,0.35433072,0.30234772,0.37848127
888,0.36220473,0.30786556,0.36766005
888,0.37007874,0.3138286,0.3573673
888,0.37795275,0.3202873,0.3476149
888,0.38582677,0.32719794,0.33857396
888,0.39370078,0.33455664,0.3301216
888,0.4015748,0.3422459,0.32249475
888,0.40944883,0.3503532,0.31566563
888,0.41732284,0.3587532,0.30975413
888,0.42519686,0.36746517,0.30473086
888,0.43307087,0.37636912,0.30057785
888,0.44094488,0.38549912,0.29735366
888,0.4488189,0.394795,0.29517215
888,0.4566929,0.40415183,0.29383916
888,0.46456692,0.41353413,0.29357144
888,0.47244096,0.42286092,0.29413727
888,0.48031497,0.4322609,0.2957702
888,0.48818898,0.44156638,0.29816183
888,0.496063,0.45087117,0.30147037
888,0.503937,0.45992398,0.30557472
888,0.511811,0.46869197,0.31035998
888,0.51968503,0.47713834,0.31586933
888,0.52755904,0.48546785,0.3220813
888,0.53543305,0.4935487,0.3291149
888,0.54330707,0.50143373,0.3365083
888,0.5511811,0.5091036,0.34441185
888,0.5590551,0.5166452,0.3524343
888,0.56692916,0.52414733,0.36048493
888,0.5748032,0.53170455,0.36841106
888,0.5826772,0.5394473,0.37614027
888,0.5905512,0.5472696,0.3837516
888,0.5984252,0.5551852,0.39102805
888,0.6062992,0.56331176,0.39765128
888,0.61417323,0.571587,0.40384892
888,0.62204725,0.580042,0.4096465
888,0.62992126,0.58861595,0.41515198
888,0.63779527,0.59686714,0.4203097
888,0.6456693,0.605268,0.4246038
888,0.6535433,0.61397934,0.4288739
888,0.6614173,0.62228084,0.43298826
888,0.6692913,0.63140714,0.43736023
888,0.6771653,0.64034885,0.44164875
888,0.68503934,0.6493537,0.44583508
888,0.6929134,0.65807503,0.44986814
888,0.7007874,0.6670619,0.453839
888,0.70866144,0.6762282,0.45803046
888,0.71653545,0.68541056,0.46231535
888,0.72440946,0.6945323,0.46657088
888,0.7322835,0.7034768,0.47084543
888,0.7401575,0.71228236,0.47506198
888,0.7480315,0.72106504,0.47952858
888,0.7559055,0.7299527,0.48410222
888,0.7637795,0.7387581,0.48874006
888,0.77165353,0.74759763,0.49341896
888,0.77952754,0.75650024,0.4981682
888,0.78740156,0.76526123,0.50293005
888,0.79527557,0.773952,0.50777495
888,0.8031496,0.7824561,0.5125708
888,0.8110236,0.7910114,0.5174269
888,0.81889766,0.7996294,0.5225266
888,0.8267717,0.80827236,0.5276751
888,0.8346457,0.8169355,0.5329687
888,0.8425197,0.8255689,0.5384086
888,0.8503937,0.83410716,0.54375464
888,0.8582677,0.8426119,0.54923624
888,0.86614174,0.85104096,0.554783
888,0.87401575,0.8594999,0.5602584
888,0.88188976,0.86798304,0.5658714
888,0.8897638,0.8765634,0.57147807
888,0.8976378,0.8851007,0.57720286
888,0.9055118,0.89375716,0.58282655
888,0.9133858,0.9024279,0.58854485
888,0.9212598,0.911066,0.59416723
888,0.92913383,0.9197667,0.59968317
888,0.93700784,0.92851955,0.6051766
888,0.9448819,0.9372523,0.61053574
888,0.9527559,0.94611835,0.6159342
888,0.96062994,0.9548809,0.62115943
888,0.96850395,0.96324503,0.62659496
888,0.97637796,0.97130877,0.6318748
888,0.984252,0.9790725,0.6363603
888,0.992126,0.98785627,0.64152586
888,1.0,0.9977,0.64771426
889,0.0,0.9885,0.7214286
889,0.007874016,0.9793389,0.71563405
889,0.015748031,0.97020334,0.7100021
889,0.023622047,0.9609768,0.7044724
889,0.031496063,0.95164263,0.6992815
889,0.03937008,0.94231975,0.6940113
889,0.047244094,0.9330494,0.68897104
889,0.05511811,0.92376685,0.68360615
889,0.062992126,0.9144096,0.67816085
889,0.070866145,0.90502024,0.6726235
889,0.07874016,0.8956945,0.6672826
889,0.08661418,0.8864074,0.6621185
889,0.09448819,0.8768235,0.65691966
889,0.10236221,0.8674567,0.6515041
889,0.11023622,0.85849553,0.6460585
889,0.11811024,0.8495478,0.64053416
889,0.12598425,0.8402421,0.6351015
889,0.13385826,0.8310847,0.63004035
889,0.14173229,0.82172793,0.62485385
889,0.1496063,0.81252176,0.6194759
889,0.15748031,0.80323684,0.61410904
889,0.16535433,0.793968,0.60885274
889,0.17322835,0.78472674,0.6037154
889,0.18110237,0.7752376,0.59871614
889,0.18897638,0.76579756,0.59381324
889,0.19685039,0.7563952,0.58906305
889,0.20472442,0.7469427,0.58444524
889,0.21259843,0.7374863,0.57973313
889,0.22047244,0.72793645,0.57512283
889,0.22834645,0.7183106,0.5705765
889,0.23622048,0.70884216,0.5663722
889,0.24409449,0.6992833,0.56249404
889,0.2519685,0.6897816,0.55899346
889,0.25984251,0.6800557,0.5557546
889,0.26771653,0.67021114,0.55290353
889,0.27559054,0.66032946,0.55061823
889,0.28346458,0.6503672,0.549054
889,0.2913386,0.6403841,0.5482857
889,0.2992126,0.6304302,0.54851514
889,0.30708662,0.62045413,0.5496689
889,0.31496063,0.61038864,0.55169195
889,0.32283464,0.60045224,0.55455387
889,0.33070865,0.5907968,0.5583854
889,0.33858266,0.5812901,0.56291515
889,0.3464567,0.5721205,0.5683711
889,0.35433072,0.56317925,0.574492
889,0.36220473,0.55446756,0.5811992
889,0.37007874,0.54581225,0.58824664
889,0.37795275,0.53733635,0.59556884
889,0.38582677,0.52880466,0.6032101
889,0.39370078,0.52021074,0.6107404
889,0.4015748,0.5115428,0.6181582
889,0.40944883,0.5027763,0.6253226
889,0.41732284,0.4940227,0.63198376
889,0.42519686,0.4850726,0.6382396
889,0.43307087,0.4758015,0.64394647
889,0.44094488,0.46633872,0.6491293
889,0.4488189,0.45666257,0.6536156
889,0.4566929,0.44681898,0.65735376
889,0.46456692,0.43697935,0.6601851
889,0.47244096,0.42717442,0.6619707
889,0.48031497,0.41724116,0.6627143
889,0.48818898,0.40729585,0.6622518
889,0.496063,0.39737868,0.6608355
889,0.503937,0.38757634,0.65827775
889,0.511811,0.3778438,0.6545514
889,0.51968503,0.3685061,0.65003204
889,0.52755904,0.3593753,0.6442883
889,0.53543305,0.35050848,0.63757837
889,0.54330707,0.34205297,0.62989557
889,0.5511811,0.33415103,0.6210846
889,0.5590551,0.3268025,0.61157495
889,0.56692916,0.3200136,0.6012519
889,0.5748032,0.31381235,0.5901658
889,0.5826772,0.30821466,0.5783938
889,0.5905512,0.30318227,0.56600606
889,0.5984252,0.2987682,0.55327
889,0.6062992,0.29502818,0.54010737
889,0.61417323,0.29184029,0.52655566
889,0.62204725,0.28927657,0.5128578
889,0.62992126,0.2872003,0.4988598
889,0.63779527,0.28546724,0.4847216
889,0.6456693,0.2840892,0.47049645
889,0.6535433,0.28284186,0.45623592
889,0.6614173,0.28167856,0.44199485
889,0.6692913,0.28053874,0.4277402
889,0.6771653,0.2793068,0.41359243
889,0.68503934,0.27792525,0.399419
889,0.6929134,0.27630302,0.38540974
889,0.7007874,0.2744277,0.37143803
889,0.70866144,0.2723395,0.35751796
889,0.71653545,0.2698557,0.34364617
889,0.72440946,0.26702958,0.32971224
889,0.7322835,0.26389647,0.3160679
889,0.7401575,0.26041716,0.3027189
889,0.7480315,0.25648564,0.28954396
889,0.7559055,0.25216794,0.27652237
889,0.7637795,0.24740185,0.26400477
889,0.77165353,0.24218467,0.25183427
889,0.77952754,0.23662047,0.24012478
889,0.78740156,0.23062426,0.22870466
889,0.79527557,0.22432488,0.21773449
889,0.8031496,0.2176782,0.2071889
889,0.8110236,0.2108237,0.1969123
889,0.81889766,0.20368862,0.18690068
889,0.8267717,0.1962901,0.17712069
889,0.8346457,0.18865055,0.16748388
889,0.8425197,0.1808257,0.15814963
889,0.8503937,0.17291515,0.14912795
889,0.8582677,0.16484322,0.14047317
889,0.86614174,0.15673576,0.13217051
889,0.87401575,0.14850621,0.124196395
889,0.88188976,0.14011842,0.11639849
889,0.8897638,0.13170113,0.10872321
889,0.8976378,0.12315251,0.10122838
889,0.9055118,0.11462636,0.09362101
889,0.9133858,0.106167555,0.08618242
889,0.9212598,0.097729206,0.07847511
889,0.92913383,0.08935703,0.07074735
889,0.93700784,0.080993645,0.06299376
889,0.9448819,0.072780095,0.05517152
889,0.9527559,0.06451431,0.047262773
889,0.96062994,0.055971026,0.03911699
889,0.96850395,0.04757025,0.031305
889,0.97637796,0.039283816,0.023413157
889,0.984252,0.031027613,0.0156274
889,0.992126,0.022661392,0.0077251354
889,1.0,0.0145,0.0
895,0.0,0.9869,0.7277143
895,0.007874016,0.97789645,0.72269946
895,0.015748031,0.96886414,0.71766967
895,0.023622047,0.9599083,0.71262765
895,0.031496063,0.9510307,0.70743155
895,0.03937008,0.94199634,0.7021145
895,0.047244094,0.93293756,0.6967411
895,0.05511811,0.9239676,0.69119114
895,0.062992126,0.91520536,0.68580306
895,0.070866145,0.9063518,0.68030274
895,0.07874016,0.89742196,0.67479175
895,0.08661418,0.88849396,0.6694432
895,0.09448819,0.87977743,0.66412675
895,0.10236221,0.8709508,0.65860254
895,0.11023622,0.86209357,0.65293485
895,0.11811024,0.85318166,0.6472541
895,0.12598425,0.8444553,0.6416109
895,0.13385826,0.83624476,0.6362927
895,0.14173229,0.8274114,0.63056284
895,0.1496063,0.8185148,0.6247799
895,0.15748031,0.8097527,0.6191183
895,0.16535433,0.8009529,0.6137458
895,0.17322835,0.792021,0.60836315
895,0.18110237,0.7827661,0.6029594
895,0.18897638,0.7734577,0.59769106
895,0.19685039,0.76431507,0.5927322
895,0.20472442,0.7553285,0.58800465
895,0.21259843,0.7463219,0.5835591
895,0.22047244,0.7371103,0.5792683
895,0.22834645,0.72779924,0.57521945
895,0.23622048,0.7183766,0.57151973
895,0.24409449,0.7092073,0.5682883
895,0.2519685,0.70006156,0.56539816
895,0.25984251,0.6908688,0.5628782
895,0.26771653,0.6814645,0.56067556
895,0.27559054,0.67173284,0.55862486
895,0.28346458,0.66195035,0.55689085
895,0.2913386,0.6521074,0.5556996
895,0.2992126,0.6422622,0.5549097
895,0.30708662,0.6326078,0.55471426
895,0.31496063,0.62306195,0.5552385
895,0.32283464,0.61342025,0.5564756
895,0.33070865,0.60387087,0.55855453
895,0.33858266,0.59452295,0.56127846
895,0.3464567,0.5854807,0.5650333
895,0.35433072,0.57634413,0.5697656
895,0.36220473,0.56720275,0.5754903
895,0.37007874,0.5582839,0.58193785
895,0.37795275,0.549824,0.5886593
895,0.38582677,0.5417661,0.59548616
895,0.39370078,0.53354746,0.6024475
895,0.4015748,0.5251994,0.6092862
895,0.40944883,0.5167152,0.61606413
895,0.41732284,0.5081111,0.6224883
895,0.42519686,0.4993477,0.6284618
895,0.43307087,0.4904199,0.633989
895,0.44094488,0.48140728,0.6389489
895,0.4488189,0.4721978,0.64319646
895,0.4566929,0.4629616,0.6467588
895,0.46456692,0.45338565,0.6496284
895,0.47244096,0.44375274,0.6516763
895,0.48031497,0.43403664,0.65313256
895,0.48818898,0.4243962,0.6537143
895,0.496063,0.41471398,0.6535349
895,0.503937,0.4051246,0.65255946
895,0.511811,0.39555338,0.65060794
895,0.51968503,0.38617596,0.64779025
895,0.52755904,0.37685233,0.644068
895,0.53543305,0.36768565,0.63942087
895,0.54330707,0.35897067,0.6338471
895,0.5511811,0.35055652,0.62762403
895,0.5590551,0.34234014,0.62027633
895,0.56692916,0.3345877,0.61217195
895,0.5748032,0.32728082,0.6030846
895,0.5826772,0.32057756,0.59294623
895,0.5905512,0.31455126,0.5820932
895,0.5984252,0.30927047,0.5706916
895,0.6062992,0.3046482,0.558852
895,0.61417323,0.30067748,0.5464162
895,0.62204725,0.2973431,0.53347045
895,0.62992126,0.2944391,0.5202008
895,0.63779527,0.2920578,0.506678
895,0.6456693,0.2899475,0.49303675
895,0.6535433,0.28823677,0.47933263
895,0.6614173,0.2866411,0.4656574
895,0.6692913,0.28522912,0.45196676
895,0.6771653,0.28384298,0.4383889
895,0.68503934,0.28243837,0.4247758
895,0.6929134,0.28092983,0.41112706
895,0.7007874,0.2791248,0.39745396
895,0.70866144,0.27720666,0.3839024
895,0.71653545,0.27478123,0.37061772
895,0.72440946,0.2720444,0.35746273
895,0.7322835,0.26889655,0.34447712
895,0.7401575,0.26536334,0.3316408
895,0.7480315,0.26161617,0.31887054
895,0.7559055,0.25750098,0.30636024
895,0.7637795,0.25317848,0.29397362
895,0.77165353,0.2487001,0.2817463
895,0.77952754,0.24392323,0.26985642
895,0.78740156,0.23889616,0.2580484
895,0.79527557,0.23360027,0.24657203
895,0.8031496,0.22798215,0.23548982
895,0.8110236,0.22202438,0.22466548
895,0.81889766,0.21574321,0.21414778
895,0.8267717,0.2091356,0.20390801
895,0.8346457,0.2022105,0.19412829
895,0.8425197,0.19510956,0.184508
895,0.8503937,0.1878071,0.17547315
895,0.8582677,0.18034524,0.16668645
895,0.86614174,0.17272389,0.15836023
895,0.87401575,0.1648671,0.15017903
895,0.88188976,0.1569457,0.14224777
895,0.8897638,0.1488555,0.13451672
895,0.8976378,0.14073916,0.12691015
895,0.9055118,0.13260388,0.11939014
895,0.9133858,0.12449651,0.111803494
895,0.9212598,0.1164056,0.10428249
895,0.92913383,0.10829931,0.09667789
895,0.93700784,0.100187935,0.089095294
895,0.9448819,0.09203428,0.08149489
895,0.9527559,0.083922334,0.073783174
895,0.96062994,0.0758595,0.06634238
895,0.96850395,0.06783634,0.05889175
895,0.97637796,0.059778094,0.051598184
895,0.984252,0.051737152,0.04424199
895,0.992126,0.043686938,0.03690309
895,1.0,0.0354,0.029428571
896,0.0,0.1843,0.033857144
896,0.007874016,0.1905531,0.03956439
896,0.015748031,0.19684172,0.04521773
896,0.023622047,0.20309092,0.050970335
896,0.031496063,0.20924604,0.056740854
896,0.03937008,0.21547332,0.062692516
896,0.047244094,0.22161898,0.06882761
896,0.05511811,0.2275489,0.07519873
896,0.062992126,0.23318869,0.08152994
896,0.070866145,0.23888218,0.08803678
896,0.07874016,0.24463786,0.09478612
896,0.08661418,0.24998489,0.101264134
896,0.09448819,0.25536877,0.107939
896,0.10236221,0.26107436,0.11502982
896,0.11023622,0.26680794,0.1224399
896,0.11811024,0.27257705,0.12984629
896,0.12598425,0.27801064,0.1369518
896,0.13385826,0.2833728,0.14392588
896,0.14173229,0.28877673,0.1511517
896,0.1496063,0.29415974,0.15851393
896,0.15748031,0.29960912,0.16601302
896,0.16535433,0.3046169,0.17302415
896,0.17322835,0.30956486,0.1797677
896,0.18110237,0.31491005,0.18672866
896,0.18897638,0.32056826,0.19388889
896,0.19685039,0.32625797,0.20080379
896,0.20472442,0.33209133,0.20741868
896,0.21259843,0.33795622,0.21388389
896,0.22047244,0.3438218,0.22011597
896,0.22834645,0.34985587,0.22616999
896,0.23622048,0.35601497,0.23213404
896,0.24409449,0.36226198,0.23791407
896,0.2519685,0.36857364,0.24360844
896,0.25984251,0.37492496,0.24910472
896,0.26771653,0.38126418,0.25427687
896,0.27559054,0.38766518,0.2594687
896,0.28346458,0.3941848,0.26457706
896,0.2913386,0.40080345,0.2696099
896,0.2992126,0.40742275,0.2746591
896,0.30708662,0.4141091,0.27955234
896,0.31496063,0.42078826,0.2844202
896,0.32283464,0.42743397,0.28919375
896,0.33070865,0.43411583,0.29386845
896,0.33858266,0.44064867,0.2986062
896,0.3464567,0.44723472,0.3032082
896,0.35433072,0.45376748,0.30780166
896,0.36220473,0.4603128,0.31236628
896,0.37007874,0.46677628,0.3168832
896,0.37795275,0.47330272,0.32152307
896,0.38582677,0.4799194,0.32629037
896,0.39370078,0.48651308,0.33100933
896,0.4015748,0.49317688,0.33591205
896,0.40944883,0.49975672,0.34073764
896,0.41732284,0.50639427,0.34563875
896,0.42519686,0.51301014,0.35053393
896,0.43307087,0.5195756,0.35554558
896,0.44094488,0.5260684,0.3603597
896,0.4488189,0.5325979,0.3652691
896,0.4566929,0.53908956,0.37016323
896,0.46456692,0.5456499,0.37510705
896,0.47244096,0.552269,0.3800493
896,0.48031497,0.5588594,0.38497102
896,0.48818898,0.56553394,0.3898814
896,0.496063,0.5722062,0.3946473
896,0.503937,0.57892257,0.3994235
896,0.511811,0.58570397,0.40407428
896,0.51968503,0.59235066,0.40860403
896,0.52755904,0.5990483,0.41291332
896,0.53543305,0.60579896,0.4171137
896,0.54330707,0.6125784,0.42120504
896,0.5511811,0.6194021,0.42518923
896,0.5590551,0.6263129,0.42906454
896,0.56692916,0.6332188,0.43285203
896,0.5748032,0.64016074,0.4365732
896,0.5826772,0.6471869,0.44033143
896,0.5905512,0.6541298,0.44384274
896,0.5984252,0.6610468,0.44739306
896,0.6062992,0.6679383,0.45096463
896,0.61417323,0.67489785,0.45446503
896,0.62204725,0.68181324,0.45787814
896,0.62992126,0.6887152,0.4613656
896,0.63779527,0.6956178,0.46486562
896,0.6456693,0.70263994,0.46830472
896,0.6535433,0.70957875,0.47175574
896,0.6614173,0.7166198,0.47532845
896,0.6692913,0.72355783,0.47878945
896,0.6771653,0.7304833,0.48223016
896,0.68503934,0.7373862,0.4857225
896,0.6929134,0.74428654,0.4892195
896,0.7007874,0.75120264,0.4927606
896,0.70866144,0.7581643,0.49625188
896,0.71653545,0.76516515,0.49970347
896,0.72440946,0.7721036,0.503265
896,0.7322835,0.77907765,0.5067927
896,0.7401575,0.78608817,0.51042986
896,0.7480315,0.7930383,0.51403517
896,0.7559055,0.79992974,0.5177171
896,0.7637795,0.80679935,0.52144253
896,0.77165353,0.81373775,0.5253644
896,0.77952754,0.8205227,0.5293558
896,0.78740156,0.82735395,0.53342754
896,0.79527557,0.8341324,0.5375637
896,0.8031496,0.840899,0.5419542
896,0.8110236,0.8476449,0.5463146
896,0.81889766,0.8543889,0.55065
896,0.8267717,0.8610903,0.5551009
896,0.8346457,0.86776006,0.55966944
896,0.8425197,0.87447584,0.56407017
896,0.8503937,0.8811634,0.5685453
896,0.8582677,0.88781303,0.5729441
896,0.86614174,0.89455223,0.5774505
896,0.87401575,0.90126324,0.58187544
896,0.88188976,0.9080424,0.58626693
896,0.8897638,0.9147899,0.5907142
896,0.8976378,0.9215139,0.59500265
896,0.9055118,0.92820907,0.59941435
896,0.9133858,0.93498254,0.60381126
896,0.9212598,0.9416995,0.60810363
896,0.92913383,0.9484516,0.6124522
896,0.93700784,0.9551835,0.61678904
896,0.9448819,0.9618935,0.62126136
896,0.9527559,0.9686085,0.6256159
896,0.96062994,0.9754041,0.6299507
896,0.96850395,0.9821452,0.6342824
896,0.97637796,0.9888776,0.6386622
896,0.984252,0.9956556,0.64307505
896,0.992126,1.0023402,0.64739466
896,1.0,1.0091,0.65171427
897,0.0,0.9852,0.728
897,0.007874016,0.97621113,0.722966
897,0.015748031,0.96734434,0.7179161
897,0.023622047,0.9583928,0.71264863
897,0.031496063,0.9495191,0.7071954
897,0.03937008,0.9405805,0.70172274
897,0.047244094,0.9321128,0.6963956
897,0.05511811,0.92352587,0.69106746
897,0.062992126,0.91467744,0.6857558
897,0.070866145,0.905864,0.68043655
897,0.07874016,0.89712834,0.67510194
897,0.08661418,0.8883252,0.6695618
897,0.09448819,0.8793764,0.6639185
897,0.10236221,0.8704107,0.6582378
897,0.11023622,0.86148196,0.6525705
897,0.11811024,0.8526903,0.64699304
897,0.12598425,0.8439968,0.64148146
897,0.13385826,0.8352903,0.6360553
897,0.14173229,0.82643276,0.6305882
897,0.1496063,0.8176562,0.62509567
897,0.15748031,0.8087705,0.61971664
897,0.16535433,0.8000006,0.61446977
897,0.17322835,0.79119515,0.6093686
897,0.18110237,0.78238297,0.60430455
897,0.18897638,0.7735081,0.59943265
897,0.19685039,0.7645412,0.594591
897,0.20472442,0.7553024,0.58973795
897,0.21259843,0.7459822,0.5851123
897,0.22047244,0.73658884,0.5805185
897,0.22834645,0.7273088,0.5763375
897,0.23622048,0.71801955,0.572349
897,0.24409449,0.7088714,0.5687687
897,0.2519685,0.6996851,0.5654391
897,0.25984251,0.690408,0.56241447
897,0.26771653,0.6810875,0.5597589
897,0.27559054,0.67158335,0.5574894
897,0.28346458,0.66195816,0.55566
897,0.2913386,0.65245926,0.55426335
897,0.2992126,0.6430277,0.5534286
897,0.30708662,0.63358897,0.5532857
897,0.31496063,0.62413764,0.55370337
897,0.32283464,0.61473674,0.55499446
897,0.33070865,0.605212,0.55681175
897,0.33858266,0.59566396,0.5593817
897,0.3464567,0.586211,0.56256694
897,0.35433072,0.5767936,0.56634957
897,0.36220473,0.56743455,0.5706026
897,0.37007874,0.5581803,0.5755827
897,0.37795275,0.54920423,0.58088434
897,0.38582677,0.54067826,0.5866584
897,0.39370078,0.5322002,0.5927617
897,0.4015748,0.5237181,0.5992078
897,0.40944883,0.5152522,0.6057205
897,0.41732284,0.50672585,0.6122746
897,0.42519686,0.49809477,0.61850375
897,0.43307087,0.4893811,0.6242501
897,0.44094488,0.48057494,0.629506
897,0.4488189,0.4715766,0.63424927
897,0.4566929,0.46249366,0.6384549
897,0.46456692,0.45322943,0.6419589
897,0.47244096,0.4437815,0.64488536
897,0.48031497,0.43425956,0.64706993
897,0.48818898,0.42476818,0.6483517
897,0.496063,0.41520688,0.6488571
897,0.503937,0.40556633,0.6484259
897,0.511811,0.39597628,0.64703804
897,0.51968503,0.3865116,0.6445669
897,0.52755904,0.37719935,0.6411515
897,0.53543305,0.36827415,0.6365933
897,0.54330707,0.35955724,0.63117695
897,0.5511811,0.35117695,0.62458026
897,0.5590551,0.343122,0.61702096
897,0.56692916,0.33558354,0.6083757
897,0.5748032,0.32858118,0.5989731
897,0.5826772,0.32212782,0.5888298
897,0.5905512,0.3162765,0.577953
897,0.5984252,0.3110032,0.5665315
897,0.6062992,0.30631062,0.5546018
897,0.61417323,0.3021971,0.54211295
897,0.62204725,0.298663,0.52939785
897,0.62992126,0.29569057,0.51641417
897,0.63779527,0.2930864,0.5033302
897,0.6456693,0.29085395,0.48998973
897,0.6535433,0.28890207,0.47654977
897,0.6614173,0.28715485,0.46306774
897,0.6692913,0.285548,0.4494343
897,0.6771653,0.2840535,0.43576986
897,0.68503934,0.28256798,0.42218658
897,0.6929134,0.28098962,0.40866795
897,0.7007874,0.27931637,0.39519563
897,0.70866144,0.2774928,0.3816629
897,0.71653545,0.27542764,0.36811617
897,0.72440946,0.2731235,0.35461327
897,0.7322835,0.27053863,0.34155568
897,0.7401575,0.26769483,0.3286922
897,0.7480315,0.26444858,0.31594345
897,0.7559055,0.26082677,0.3030983
897,0.7637795,0.25675824,0.29059497
897,0.77165353,0.25233352,0.27828622
897,0.77952754,0.24760693,0.26623112
897,0.78740156,0.24259694,0.254593
897,0.79527557,0.2373948,0.24333917
897,0.8031496,0.23185167,0.23214602
897,0.8110236,0.22595343,0.22108296
897,0.81889766,0.21982,0.21026592
897,0.8267717,0.21334021,0.19969267
897,0.8346457,0.20667876,0.18951678
897,0.8425197,0.19990811,0.17986873
897,0.8503937,0.1929768,0.17060424
897,0.8582677,0.18569496,0.16174945
897,0.86614174,0.1781858,0.15311846
897,0.87401575,0.17058349,0.14475697
897,0.88188976,0.1629361,0.13648951
897,0.8897638,0.15513955,0.1282083
897,0.8976378,0.1473998,0.12008772
897,0.9055118,0.13980064,0.11204459
897,0.9133858,0.13205864,0.1041459
897,0.9212598,0.12431973,0.09629424
897,0.92913383,0.11632274,0.088527985
897,0.93700784,0.108286604,0.08094427
897,0.9448819,0.1002045,0.07341055
897,0.9527559,0.09213969,0.06594698
897,0.96062994,0.08397665,0.05853991
